SavingsID,Age,Work_Exp,Annual_Income,ZIP,FamilySize,Edu_Level,OtherLoan_Monthly,Securities_Account,CD_Account,Online_Services,CreditCard,CC_Spend,PersonalLoan (prediction)
743831,59,29,450000,95630,3,Master's and above,0,No,No,Yes,No,0,No
744232,38,13,1190000,94571,2,Higher Secondary,22100,No,No,No,No,0,No
744633,47,22,300000,94118,4,Bachelor's,11500,No,No,Yes,Yes,4000,No
745034,54,29,790000,91330,4,Bachelor's,0,Yes,No,Yes,No,0,No
745435,34,9,1780000,94303,1,Master's and above,0,No,No,No,No,0,Yes
745836,41,16,230000,94143,2,Bachelor's,11800,No,No,No,No,0,No
746237,47,23,1710000,94546,2,Higher Secondary,28400,No,No,Yes,Yes,14000,No
746638,44,19,740000,90041,4,Master's and above,0,No,No,No,No,0,No
747039,43,18,1030000,90089,3,Higher Secondary,18000,No,No,Yes,Yes,10000,No
747440,31,7,990000,94720,1,Higher Secondary,0,No,No,Yes,No,0,No
747841,28,2,430000,95616,4,Master's and above,0,No,No,Yes,Yes,13000,No
748242,55,25,230000,93106,4,Master's and above,8800,No,No,No,No,0,No
748643,42,17,910000,94583,1,Bachelor's,19900,No,No,Yes,Yes,1000,No
749044,53,29,930000,95051,1,Bachelor's,25600,No,No,Yes,No,0,No
749445,30,6,1540000,90230,1,Higher Secondary,0,No,No,No,No,0,No
749846,65,40,210000,92717,3,Master's and above,0,No,No,No,Yes,1000,No
750247,43,18,650000,93065,2,Master's and above,0,No,No,Yes,No,0,No
750648,56,32,150000,90089,1,Bachelor's,0,No,No,Yes,No,0,No
751049,25,0,520000,95126,3,Master's and above,15900,No,No,No,No,0,No
751450,35,10,300000,95032,3,Higher Secondary,0,Yes,Yes,Yes,Yes,13000,No
751851,50,26,420000,90630,1,Bachelor's,0,No,No,Yes,No,0,No
752252,36,10,200000,90033,4,Higher Secondary,9700,No,No,Yes,No,0,No
752653,34,8,600000,94015,4,Bachelor's,0,No,No,No,Yes,22000,No
753054,32,6,540000,94596,4,Master's and above,16700,No,No,No,No,0,No
753455,51,25,600000,90401,4,Higher Secondary,9700,No,No,Yes,No,0,No
753856,52,25,410000,95403,3,Bachelor's,0,No,No,Yes,No,0,No
754257,65,39,300000,94304,3,Bachelor's,0,No,No,Yes,Yes,7000,No
754658,51,24,210000,95014,2,Bachelor's,0,No,No,Yes,No,0,No
755059,37,13,1050000,94066,1,Bachelor's,0,No,No,No,Yes,8000,No
755460,35,11,650000,90747,3,Higher Secondary,24000,No,No,Yes,No,0,No
755861,67,41,200000,91741,2,Higher Secondary,8000,No,No,No,No,0,No
756262,30,6,1790000,91103,3,Higher Secondary,14200,No,No,Yes,No,0,Yes
756663,62,38,1610000,90274,1,Higher Secondary,0,Yes,Yes,Yes,Yes,29000,No
757064,42,17,820000,95616,1,Master's and above,0,No,No,Yes,No,0,No
757465,48,22,430000,94588,1,Bachelor's,11200,No,No,Yes,No,0,No
757866,61,36,610000,92103,2,Higher Secondary,0,No,No,No,No,0,No
758267,36,6,900000,91342,4,Master's and above,0,Yes,No,No,No,0,No
758668,48,24,900000,94523,1,Bachelor's,33400,No,No,Yes,No,0,No
759069,65,39,210000,94553,2,Higher Secondary,0,No,No,No,No,0,No
759470,25,1,1180000,92833,1,Higher Secondary,0,No,No,Yes,Yes,54000,No
759871,55,30,440000,94025,2,Bachelor's,0,No,No,Yes,No,0,No
760272,63,37,1100000,95032,1,Master's and above,0,No,No,No,No,0,Yes
760673,31,5,990000,94065,4,Bachelor's,26800,No,No,No,No,0,No
761074,43,17,980000,94402,3,Higher Secondary,0,No,No,No,No,0,No
761475,28,4,690000,94538,3,Bachelor's,8000,No,No,Yes,No,0,No
761876,37,11,820000,95819,3,Bachelor's,21800,No,No,Yes,Yes,9000,No
762277,27,3,1120000,90066,3,Higher Secondary,38900,Yes,No,Yes,No,0,No
762678,62,38,1230000,90210,1,Higher Secondary,0,No,No,No,No,0,No
763079,51,24,780000,90037,1,Bachelor's,0,No,No,Yes,No,0,No
763480,56,30,590000,95833,3,,15900,Yes,No,Yes,No,0,No
763881,56,30,780000,90401,3,Bachelor's,0,No,No,No,No,0,No
764282,44,19,490000,94720,4,Master's and above,8900,No,No,Yes,No,0,No
764683,46,19,820000,91365,3,Bachelor's,0,No,No,No,No,0,No
765084,56,32,1250000,91330,3,Higher Secondary,34200,No,Yes,Yes,Yes,6000,Yes
765485,56,30,1850000,91711,1,Higher Secondary,0,No,No,No,No,0,No
765886,57,33,1630000,94132,1,Higher Secondary,0,No,No,Yes,No,0,No
766287,31,6,190000,96001,4,Master's and above,10400,No,Yes,Yes,Yes,11000,No
766688,65,41,1150000,94105,4,Bachelor's,0,No,No,No,No,0,No
767089,31,7,810000,95006,2,Bachelor's,0,No,Yes,Yes,Yes,20000,No
767490,36,10,930000,94305,1,Master's and above,0,No,No,Yes,No,0,No
767891,56,30,1110000,93106,4,Higher Secondary,37200,Yes,Yes,Yes,No,0,Yes
768292,52,27,1840000,90630,1,Higher Secondary,0,No,No,No,No,0,No
768693,42,18,500000,95126,4,Bachelor's,0,No,No,No,No,0,No
769094,55,30,550000,94110,3,Higher Secondary,0,No,No,No,Yes,17000,No
769495,49,24,130000,94608,1,Master's and above,10100,Yes,No,No,No,0,No
769896,51,25,290000,94303,4,Higher Secondary,0,No,No,Yes,Yes,1000,No
770297,26,2,720000,95003,4,Higher Secondary,0,No,No,Yes,No,0,No
770698,32,7,830000,94304,,Bachelor's,0,Yes,No,No,Yes,26000,No
771099,54,29,980000,93065,1,Master's and above,0,No,No,No,No,0,No
771500,50,24,430000,95630,4,Higher Secondary,0,No,No,Yes,No,0,No
771901,59,33,340000,94115,1,Higher Secondary,0,No,No,Yes,No,0,No
772302,61,36,100000,91365,4,Bachelor's,0,No,No,Yes,No,0,No
772703,43,19,2010000,94305,2,Higher Secondary,0,Yes,No,Yes,No,0,No
773104,39,14,850000,94005,3,Master's and above,10700,No,No,Yes,Yes,12000,No
773505,56,26,500000,90095,3,Master's and above,0,No,No,No,No,0,No
773906,38,14,910000,95060,2,Higher Secondary,0,No,No,Yes,No,0,No
774307,25,-1,1120000,92507,2,Higher Secondary,24100,No,No,Yes,No,0,No
774708,42,17,980000,92866,2,Higher Secondary,27500,No,No,Yes,No,0,No
775109,42,18,1150000,93711,1,Higher Secondary,0,No,No,No,No,0,No
775510,50,26,220000,92037,4,Bachelor's,11200,No,No,Yes,No,0,No
775911,56,30,1010000,90048,3,Bachelor's,0,No,No,No,Yes,17000,No
776312,43,18,830000,95616,2,Master's and above,11200,No,No,No,No,0,No
776713,60,35,520000,94709,3,Bachelor's,0,No,No,No,No,0,No
777114,42,16,1910000,94304,3,Bachelor's,0,Yes,Yes,Yes,No,0,Yes
777515,57,33,1340000,92110,4,Higher Secondary,19800,No,No,Yes,No,0,Yes
777916,48,24,540000,95616,1,Bachelor's,18600,No,No,Yes,No,0,No
778317,37,11,690000,91911,3,Higher Secondary,0,Yes,No,No,No,0,No
778718,57,32,640000,95138,3,Master's and above,0,No,No,Yes,No,0,No
779119,62,32,530000,96001,4,Master's and above,14200,No,No,No,No,0,No
779520,39,9,1180000,93555,2,Master's and above,24600,No,Yes,Yes,Yes,60000,Yes
779921,38,13,190000,92069,2,Bachelor's,12000,No,No,No,Yes,14000,No
780322,54,28,310000,92130,2,Master's and above,0,No,No,No,No,0,No
780723,45,21,630000,95621,1,Master's and above,24500,No,No,Yes,Yes,8000,No
781124,39,15,250000,93023,1,Master's and above,0,No,No,No,No,0,No
781525,45,19,220000,90639,1,Higher Secondary,0,No,No,Yes,No,0,No
781926,62,38,780000,92009,1,Master's and above,0,No,No,No,No,0,No
782327,43,19,810000,90245,1,Higher Secondary,21800,No,No,Yes,No,0,No
782728,30,6,410000,90095,1,Bachelor's,0,No,No,Yes,No,0,No
783129,35,10,620000,93106,3,Higher Secondary,0,No,No,No,No,0,No
783530,58,34,350000,94122,1,Master's and above,0,No,No,Yes,No,0,No
783931,44,19,300000,94501,1,Master's and above,0,No,No,Yes,No,0,No
784332,56,29,510000,94080,3,Bachelor's,0,No,No,Yes,No,0,No
784733,28,2,1400000,92122,2,Higher Secondary,0,No,No,Yes,No,0,No
785134,64,39,730000,90073,3,Higher Secondary,18500,No,No,No,No,0,No
785535,63,39,400000,91311,4,Bachelor's,0,No,No,Yes,No,0,No
785936,44,20,690000,95814,1,Master's and above,0,No,No,Yes,Yes,8000,No
786337,34,9,1910000,94086,1,Master's and above,0,No,Yes,Yes,Yes,48000,Yes
786738,50,24,820000,90291,3,Bachelor's,0,No,No,Yes,No,0,No
787139,51,25,1810000,95051,1,Master's and above,58900,Yes,Yes,Yes,No,0,Yes
787540,30,4,380000,90245,1,Master's and above,0,No,No,Yes,No,0,No
787941,55,31,230000,94122,2,Higher Secondary,0,No,No,Yes,No,0,No
788342,57,33,550000,92630,1,Master's and above,0,No,No,Yes,No,0,No
788743,43,19,580000,95307,2,Higher Secondary,0,No,No,Yes,No,0,No
789144,61,36,290000,90210,2,Bachelor's,0,No,No,Yes,No,0,No
789545,49,23,390000,95521,4,Higher Secondary,0,No,No,No,No,0,No
789946,52,28,390000,90095,3,Bachelor's,8300,No,Yes,Yes,Yes,19000,No
790347,57,33,300000,93106,3,Higher Secondary,15100,Yes,No,Yes,No,0,No
790748,53,23,580000,94720,4,Master's and above,0,No,No,Yes,Yes,20000,No
791149,52,28,620000,94111,1,Master's and above,23100,No,No,Yes,No,0,No
791550,39,15,620000,93955,4,Higher Secondary,8600,No,No,No,No,0,No
791951,58,34,190000,90504,1,Master's and above,0,No,No,No,No,0,No
792352,36,12,380000,94109,1,Bachelor's,0,No,No,No,No,0,No
792753,45,21,840000,94550,4,Master's and above,0,No,No,Yes,Yes,20000,No
793154,30,5,780000,92037,1,Bachelor's,0,No,No,Yes,No,0,No
793555,49,25,220000,90058,4,Higher Secondary,8300,No,No,Yes,No,0,No
793956,44,20,810000,90245,4,Master's and above,27700,No,No,Yes,No,0,No
794357,43,17,320000,90401,3,Bachelor's,0,No,No,Yes,No,0,No
794758,42,18,890000,94539,4,Higher Secondary,18400,No,No,No,No,0,No
795159,29,4,1210000,90028,2,Higher Secondary,0,No,No,Yes,No,0,No
795560,28,2,420000,95762,1,Higher Secondary,0,No,No,Yes,Yes,15000,No
795961,50,24,1300000,95833,1,Higher Secondary,0,No,No,No,No,0,No
796362,44,19,300000,95616,4,Bachelor's,0,No,No,Yes,No,0,No
796763,52,26,1140000,94304,1,Higher Secondary,0,No,No,No,No,0,No
797164,28,4,1550000,90019,1,Higher Secondary,0,No,No,No,No,0,No
797565,62,38,500000,94539,2,Higher Secondary,0,No,No,No,Yes,11000,No
797966,34,10,340000,95060,1,Bachelor's,11100,No,No,No,Yes,15000,No
798367,45,20,940000,90095,3,Master's and above,0,No,No,Yes,No,0,No
798768,52,26,1140000,91330,2,Bachelor's,0,No,No,No,No,0,No
799169,43,18,890000,94303,3,Master's and above,10800,No,No,No,Yes,5000,No
799570,54,24,490000,91801,1,Master's and above,0,No,No,Yes,No,0,No
799971,64,38,1150000,94105,1,Higher Secondary,0,No,No,Yes,Yes,20000,No
800372,27,3,1480000,92780,1,Higher Secondary,39700,No,No,Yes,Yes,15000,No
800773,42,17,720000,95616,4,Bachelor's,20300,No,No,No,Yes,11000,No
801174,28,2,1140000,94606,4,Master's and above,0,No,No,Yes,No,0,No
801575,47,22,110000,92192,2,Higher Secondary,7800,No,No,No,No,0,No
801976,39,13,630000,90095,4,Master's and above,24200,No,No,No,No,0,No
802377,29,3,1130000,94132,2,Higher Secondary,0,No,No,Yes,Yes,2000,No
802778,39,13,800000,95616,2,Higher Secondary,0,No,No,Yes,No,0,No
803179,41,15,540000,94303,3,Master's and above,0,No,No,Yes,Yes,5000,No
803580,37,11,320000,94612,2,Master's and above,0,Yes,No,Yes,No,0,No
803981,41,17,110000,91330,1,Higher Secondary,0,No,No,No,No,0,No
804382,45,19,1410000,94706,1,Higher Secondary,0,No,No,Yes,No,0,No
804783,52,26,840000,91768,3,Bachelor's,0,No,No,Yes,No,0,No
805184,58,33,180000,94701,3,Bachelor's,11000,No,No,Yes,No,0,No
805585,31,5,200000,94720,2,Higher Secondary,0,No,No,No,No,0,No
805986,26,1,550000,92630,4,Bachelor's,17500,No,No,Yes,No,0,No
806387,31,7,310000,94920,4,Bachelor's,7900,No,No,No,No,0,No
806788,42,17,1140000,90065,2,Higher Secondary,0,No,No,No,No,0,No
807189,56,31,520000,94118,3,Bachelor's,0,Yes,Yes,Yes,Yes,20000,No
807590,52,28,180000,91301,1,Higher Secondary,12000,No,No,Yes,No,0,No
807991,59,35,550000,90274,1,Master's and above,0,Yes,No,No,No,0,No
808392,32,8,290000,92807,1,Master's and above,7600,No,No,Yes,Yes,2000,No
808793,46,22,300000,90747,3,Higher Secondary,0,No,No,No,No,0,No
809194,52,28,380000,94302,2,Higher Secondary,0,No,No,No,Yes,8000,No
809595,30,5,1220000,94545,2,Higher Secondary,0,No,No,No,No,0,No
809996,32,8,1830000,94080,1,Higher Secondary,0,No,No,No,No,0,No
810397,35,11,410000,94720,1,Bachelor's,0,No,No,No,No,0,No
810798,49,24,380000,94305,1,Master's and above,0,No,No,No,No,0,No
811199,54,30,610000,92093,1,Master's and above,0,No,No,Yes,No,0,No
811600,56,32,1030000,94111,3,Master's and above,0,No,No,No,No,0,Yes
812001,48,22,800000,93940,2,Bachelor's,0,No,No,Yes,No,0,No
812402,28,2,220000,95670,1,Bachelor's,0,No,No,Yes,No,0,No
812803,44,17,1280000,94928,2,Bachelor's,0,No,No,No,Yes,32500,Yes
813204,30,4,1420000,92126,3,Higher Secondary,35900,No,No,No,No,0,Yes
813605,44,20,1240000,90277,1,Higher Secondary,0,No,No,Yes,Yes,47000,No
814006,30,4,440000,92704,1,Master's and above,14300,No,No,No,No,0,No
814407,47,23,1700000,90254,2,Bachelor's,0,No,Yes,Yes,Yes,65000,Yes
814808,64,39,750000,94720,4,Bachelor's,0,No,Yes,Yes,Yes,1000,No
815209,48,21,780000,94010,3,Bachelor's,0,No,No,Yes,Yes,20000,No
815610,63,38,310000,92037,1,Master's and above,12500,No,No,Yes,No,0,No
816011,25,0,990000,92735,1,Higher Secondary,32300,No,No,No,No,0,No
816412,61,36,410000,96001,2,Higher Secondary,0,No,No,No,No,0,No
816813,46,21,390000,92507,4,Bachelor's,0,No,No,Yes,No,0,No
817214,57,31,510000,93943,1,Higher Secondary,0,No,No,Yes,Yes,14000,No
817615,40,15,520000,92691,3,Master's and above,11300,No,No,Yes,No,0,No
818016,49,19,1690000,95054,3,Master's and above,16700,No,Yes,No,Yes,56700,Yes
818417,30,5,1410000,95747,1,Higher Secondary,0,No,No,Yes,No,0,No
818818,41,17,930000,92835,4,Higher Secondary,21800,No,No,No,No,0,No
819219,42,15,140000,92064,3,Bachelor's,0,Yes,No,No,No,0,No
819620,63,39,1600000,90089,2,Higher Secondary,0,No,No,Yes,Yes,21000,No
820021,43,17,440000,94611,1,Higher Secondary,0,Yes,Yes,Yes,No,0,No
820422,59,34,330000,94303,3,Higher Secondary,0,Yes,No,No,No,0,No
820823,46,20,1030000,91380,4,Master's and above,0,No,No,Yes,No,0,Yes
821224,33,3,710000,93561,4,Master's and above,23600,No,No,No,No,0,No
821625,55,29,550000,94720,1,Higher Secondary,15100,No,No,Yes,No,0,No
822026,36,12,1130000,94305,4,Higher Secondary,0,No,No,No,No,0,Yes
822427,47,20,790000,94720,3,Bachelor's,18500,Yes,No,No,No,0,No
822828,59,33,800000,93907,2,Bachelor's,0,No,No,Yes,No,0,No
823229,38,12,1790000,94596,2,Higher Secondary,38000,No,No,No,No,0,No
823630,42,17,90000,91710,2,Master's and above,0,No,No,No,No,0,No
824031,30,3,610000,92152,4,Bachelor's,0,No,No,Yes,No,0,No
824432,63,38,1110000,95814,2,Higher Secondary,20700,Yes,Yes,Yes,Yes,39000,No
824833,60,35,800000,94608,3,Higher Secondary,0,No,No,Yes,No,0,No
825234,62,37,320000,90266,3,Higher Secondary,0,Yes,No,No,Yes,2000,No
825635,49,23,830000,92126,1,Higher Secondary,0,No,No,Yes,Yes,3000,No
826036,59,33,910000,92821,4,Bachelor's,32900,No,No,No,No,0,No
826437,36,10,290000,93065,4,Higher Secondary,0,No,No,Yes,Yes,10000,No
826838,46,19,190000,94305,3,Bachelor's,0,No,No,Yes,No,0,No
827239,35,8,520000,95616,2,Bachelor's,0,No,No,No,Yes,10000,No
827640,50,24,1500000,94551,1,Higher Secondary,0,No,No,Yes,Yes,73000,No
828041,51,25,320000,91605,2,Master's and above,0,No,No,Yes,No,0,No
828442,41,16,910000,94720,3,Master's and above,0,No,No,No,No,0,No
828843,45,20,1800000,95403,3,Bachelor's,53500,No,No,No,No,0,Yes
829244,41,17,1210000,94102,1,Higher Secondary,0,No,No,Yes,No,0,No
829645,57,32,250000,90049,2,Master's and above,0,No,No,Yes,Yes,2000,No
830046,51,25,1020000,92677,1,Higher Secondary,0,No,No,Yes,No,0,No
830447,52,28,440000,95051,4,Bachelor's,10700,No,No,Yes,No,0,No
830848,43,16,1610000,95134,3,Bachelor's,0,No,Yes,Yes,Yes,80000,Yes
831249,63,38,1340000,90640,3,Bachelor's,0,No,No,No,Yes,40000,Yes
831650,28,4,430000,94803,1,Bachelor's,0,No,No,Yes,Yes,18000,No
832051,43,18,940000,92717,4,Bachelor's,0,No,No,Yes,No,0,No
832452,41,15,290000,94024,2,Master's and above,9800,No,No,No,No,0,No
832853,34,8,380000,90018,4,Higher Secondary,0,No,No,No,No,0,No
833254,28,3,1200000,94080,1,Higher Secondary,17000,No,No,No,No,0,No
833655,58,32,850000,92110,2,Higher Secondary,16100,Yes,Yes,Yes,Yes,20000,No
834056,39,15,890000,92126,2,Higher Secondary,0,No,No,No,No,0,No
834457,49,23,250000,90274,1,Master's and above,0,No,No,Yes,No,0,No
834858,33,8,200000,92691,3,Higher Secondary,8300,No,No,No,Yes,13000,No
835259,37,12,1250000,91754,2,Higher Secondary,0,No,No,Yes,Yes,39000,No
835660,33,7,180000,92093,1,Master's and above,0,No,No,No,No,0,No
836061,28,3,1730000,92121,2,Higher Secondary,22200,No,No,Yes,No,0,No
836462,54,29,340000,92093,4,Master's and above,0,No,No,Yes,Yes,1000,No
836863,63,38,1590000,93950,4,Bachelor's,11100,No,No,No,No,0,Yes
837264,57,31,550000,92521,3,Higher Secondary,21900,No,Yes,Yes,Yes,25000,No
837665,56,30,320000,94080,2,Master's and above,0,No,No,Yes,No,0,No
838066,54,29,650000,94545,4,Master's and above,0,No,No,No,Yes,18000,No
838467,29,5,830000,92354,3,Higher Secondary,0,No,No,Yes,Yes,15000,No
838868,41,16,300000,95814,2,Bachelor's,0,No,No,No,Yes,14000,No
839269,58,32,1800000,91770,1,Higher Secondary,0,No,No,No,Yes,29000,No
839670,61,37,130000,90024,2,Master's and above,0,No,No,Yes,No,0,No
840071,30,4,350000,90059,4,Higher Secondary,0,No,No,Yes,Yes,8000,No
840472,62,37,950000,91107,3,Higher Secondary,0,No,No,No,No,0,No
840873,52,28,830000,94705,1,Higher Secondary,0,No,No,Yes,No,0,No
841274,29,3,390000,95831,4,Higher Secondary,13700,No,No,Yes,Yes,2000,No
841675,46,20,540000,91107,1,Master's and above,15400,No,No,Yes,Yes,7000,No
842076,52,27,810000,91942,1,Master's and above,29300,No,No,No,Yes,13000,No
842477,40,16,530000,94123,4,Master's and above,0,No,No,No,No,0,No
842878,49,23,1190000,91030,1,Higher Secondary,39800,No,No,No,No,0,No
843279,34,9,1600000,94108,4,Master's and above,0,No,No,No,Yes,80000,Yes
843680,35,11,210000,95814,2,Bachelor's,0,No,No,No,No,0,No
844081,26,2,400000,94132,1,Master's and above,0,No,No,Yes,No,0,No
844482,65,40,690000,91706,4,Bachelor's,0,No,No,Yes,No,12000,No
844883,52,27,450000,95006,1,Bachelor's,0,No,No,No,No,0,No
845284,32,7,550000,91301,4,Bachelor's,0,No,No,Yes,No,0,No
845685,31,7,380000,94025,1,Master's and above,0,No,No,Yes,No,0,No
846086,36,9,440000,93907,4,Bachelor's,10100,Yes,No,Yes,No,0,No
846487,50,24,450000,94105,3,Bachelor's,11700,No,No,Yes,No,0,No
846888,36,12,840000,90291,1,Bachelor's,0,No,No,Yes,Yes,8000,No
847289,51,27,1880000,94305,2,Bachelor's,34300,No,No,Yes,No,0,Yes
847690,39,9,290000,94701,3,Master's and above,15100,Yes,No,No,No,0,No
848091,53,29,950000,94304,1,,0,No,No,Yes,No,0,No
848492,50,25,790000,95023,1,Higher Secondary,30700,No,No,No,Yes,29000,No
848893,31,4,410000,91360,1,Bachelor's,0,Yes,No,Yes,No,0,No
849294,53,23,190000,92673,4,Master's and above,8400,No,No,Yes,No,0,No
849695,48,23,750000,94111,4,Master's and above,0,No,No,Yes,Yes,36000,No
850096,57,31,640000,90024,3,Higher Secondary,20800,No,No,No,Yes,25000,No
850497,47,21,1740000,94025,4,Master's and above,0,No,No,No,No,0,Yes
850898,55,29,540000,95051,2,Master's and above,9300,No,No,No,No,0,No
851299,37,11,140000,90740,3,Bachelor's,11300,No,No,Yes,No,0,No
851700,59,35,940000,90089,1,Higher Secondary,27200,No,No,No,No,0,No
852101,53,29,100000,90095,2,Higher Secondary,0,No,No,No,No,0,No
852502,31,6,1450000,93940,1,Higher Secondary,8400,No,No,Yes,No,0,No
852903,35,5,2030000,95032,1,Master's and above,0,No,No,No,No,0,Yes
853304,25,-1,810000,92647,2,Master's and above,0,No,No,Yes,Yes,16000,No
853705,37,13,1530000,90630,2,,0,No,No,Yes,Yes,65000,No
854106,40,14,580000,90245,4,Master's and above,0,No,No,Yes,No,0,No
854507,31,5,490000,94114,4,Master's and above,0,No,No,Yes,Yes,18000,No
854908,62,38,1320000,90210,1,Higher Secondary,0,No,No,No,No,0,No
855309,41,17,850000,90291,4,Master's and above,22900,No,No,No,No,0,No
855710,56,32,850000,94132,3,Higher Secondary,0,Yes,No,Yes,No,0,No
856111,47,23,1780000,93014,1,Master's and above,0,No,No,No,No,0,Yes
856512,28,4,1040000,94301,3,Higher Secondary,0,No,No,No,No,0,No
856913,60,34,400000,94105,1,Higher Secondary,0,No,No,Yes,No,0,No
857314,27,2,1030000,93117,1,Higher Secondary,12000,No,No,Yes,No,0,No
857715,57,33,250000,92064,2,Higher Secondary,0,No,No,Yes,No,0,No
858116,62,36,690000,95039,2,Master's and above,0,No,No,Yes,No,0,No
858517,57,31,300000,95070,3,Higher Secondary,0,No,No,No,No,0,No
858918,44,17,700000,94920,3,Bachelor's,0,No,No,No,No,0,No
859319,31,7,150000,91380,3,Master's and above,0,No,No,Yes,No,0,No
859720,31,5,1250000,91320,2,Higher Secondary,0,No,No,Yes,Yes,13000,No
860121,39,13,500000,94923,3,Master's and above,0,No,No,No,No,0,No
860522,41,17,440000,93106,1,Master's and above,0,No,No,Yes,No,0,No
860923,41,17,380000,92182,4,Bachelor's,18000,No,No,No,Yes,22000,No
861324,55,29,640000,93437,3,Higher Secondary,11900,No,No,No,Yes,8000,No
861725,28,2,90000,95014,1,Bachelor's,0,No,No,Yes,No,0,No
862126,35,9,440000,92054,3,Higher Secondary,8900,No,No,No,No,0,No
862527,44,20,930000,91910,4,Higher Secondary,10100,No,No,Yes,No,0,No
862928,44,19,830000,92121,4,Higher Secondary,14100,No,No,No,No,0,No
863329,40,14,1790000,94720,2,Higher Secondary,0,No,No,No,No,0,No
863730,65,40,400000,94104,1,Master's and above,0,No,No,No,No,0,No
864131,35,10,580000,91754,4,Master's and above,23200,No,No,No,No,0,No
864532,55,31,740000,94607,3,Higher Secondary,0,No,No,No,Yes,26700,No
864933,55,31,150000,95747,1,Higher Secondary,0,No,No,No,No,0,No
865334,59,35,110000,94949,2,Higher Secondary,0,No,No,No,Yes,10000,No
865735,39,15,410000,95035,1,Bachelor's,17600,No,No,Yes,No,0,No
866136,50,24,680000,95821,1,Bachelor's,12000,No,No,Yes,Yes,15000,No
866537,45,15,280000,95039,1,Master's and above,0,Yes,No,No,No,0,No
866938,50,26,1150000,95008,1,Master's and above,0,No,No,No,Yes,12000,Yes
867339,65,40,830000,92354,4,Bachelor's,24700,No,No,Yes,No,0,No
867740,36,11,400000,93611,2,Bachelor's,16600,Yes,No,No,No,0,No
868141,57,32,1130000,91768,1,Master's and above,0,No,No,Yes,No,0,No
868542,53,27,890000,92130,1,Master's and above,0,Yes,No,Yes,No,0,No
868943,28,4,380000,92109,4,Higher Secondary,0,No,No,No,No,0,No
869344,55,31,620000,93943,4,Higher Secondary,0,No,No,Yes,No,0,No
869745,56,31,650000,92093,3,Higher Secondary,10900,No,No,No,No,0,No
870146,33,6,1680000,94720,3,Bachelor's,0,Yes,Yes,Yes,No,0,Yes
870547,57,32,400000,94720,3,Higher Secondary,0,No,No,Yes,Yes,17000,No
